Date, Australian Dollar into Sterling , Canadian Dollar into Sterling , Japanese Yen into Sterling , Saudi Riyal into Sterling , US $ into Sterling 
30/04/2001, 2.8040 , 2.1937 , 176.8595 , 5.3666 , 1.4309 
01/05/2001, 2.7695 , 2.1973 , 174.9101 , 5.3722 , 1.4324 
02/05/2001, 2.7548 , 2.1950 , 174.9004 , 5.3768 , 1.4336 
03/05/2001, 2.7429 , 2.1966 , 173.4227 , 5.3741 , 1.4329 
04/05/2001, 2.7676 , 2.2038 , 173.9668 , 5.3914 , 1.4375 
08/05/2001, 2.7577 , 2.2123 , 174.4859 , 5.3711 , 1.4321 
09/05/2001, 2.7214 , 2.1907 , 173.6862 , 5.3329 , 1.4219 
10/05/2001, 2.7020 , 2.1912 , 174.5953 , 5.3354 , 1.4226 
11/05/2001, 2.7238 , 2.1953 , 173.6266 , 5.3254 , 1.4199 
14/05/2001, 2.7386 , 2.2026 , 174.7912 , 5.3193 , 1.4183 
15/05/2001, 2.7400 , 2.2011 , 175.3942 , 5.3325 , 1.4218 
16/05/2001, 2.7401 , 2.2021 , 176.7279 , 5.3613 , 1.4295 
17/05/2001, 2.7055 , 2.1956 , 175.8399 , 5.3617 , 1.4296 
18/05/2001, 2.7251 , 2.1931 , 176.8549 , 5.3617 , 1.4296 
21/05/2001, 2.7080 , 2.2014 , 176.6438 , 5.3880 , 1.4366 
22/05/2001, 2.7315 , 2.2039 , 175.1953 , 5.3568 , 1.4283 
23/05/2001, 2.7424 , 2.2017 , 171.6117 , 5.3422 , 1.4244 
24/05/2001, 2.7259 , 2.1828 , 169.0405 , 5.2889 , 1.4102 
25/05/2001, 2.7354 , 2.1962 , 171.3969 , 5.3276 , 1.4205 
29/05/2001, 2.7513 , 2.1852 , 170.2810 , 5.3193 , 1.4183 
30/05/2001, 2.7685 , 2.1954 , 171.2155 , 5.3370 , 1.4230 
31/05/2001, 2.8021 , 2.1962 , 168.6785 , 5.3261 , 1.4201 
01/06/2001, 2.7823 , 2.1671 , 168.2347 , 5.3062 , 1.4148 
04/06/2001, 2.7850 , 2.1676 , 169.2099 , 5.3040 , 1.4142 
05/06/2001, 2.7724 , 2.1622 , 169.4504 , 5.2863 , 1.4095 
06/06/2001, 2.7149 , 2.1279 , 167.8421 , 5.2275 , 1.3938 
07/06/2001, 2.6730 , 2.1128 , 166.6042 , 5.2079 , 1.3886 
08/06/2001, 2.6357 , 2.0990 , 166.5011 , 5.1750 , 1.3798 
11/06/2001, 2.6275 , 2.0827 , 167.2935 , 5.1480 , 1.3726 
12/06/2001, 2.6318 , 2.1007 , 168.1167 , 5.1712 , 1.3788 
13/06/2001, 2.6274 , 2.1054 , 168.9103 , 5.2050 , 1.3878 
14/06/2001, 2.6514 , 2.1262 , 169.8871 , 5.2515 , 1.4002 
15/06/2001, 2.6572 , 2.1379 , 171.5244 , 5.2630 , 1.4033 
18/06/2001, 2.6836 , 2.1499 , 172.6960 , 5.2650 , 1.4038 
19/06/2001, 2.6952 , 2.1490 , 172.3437 , 5.2594 , 1.4023 
20/06/2001, 2.6919 , 2.1354 , 172.0421 , 5.2327 , 1.3952 
21/06/2001, 2.7337 , 2.1598 , 175.9839 , 5.3040 , 1.4142 
22/06/2001, 2.7294 , 2.1556 , 175.5067 , 5.2934 , 1.4114 
25/06/2001, 2.7395 , 2.1485 , 175.1089 , 5.3036 , 1.4141 
26/06/2001, 2.7283 , 2.1481 , 175.5054 , 5.3096 , 1.4157 
27/06/2001, 2.7311 , 2.1430 , 175.3721 , 5.3017 , 1.4136 
28/06/2001, 2.7572 , 2.1484 , 175.9584 , 5.2841 , 1.4089 
29/06/2001, 2.7678 , 2.1352 , 175.4744 , 5.2755 , 1.4066 
02/07/2001, 2.7748 , 2.1449 , 175.9918 , 5.3085 , 1.4154 
03/07/2001, 2.7314 , 2.1235 , 175.2389 , 5.2777 , 1.4072 
04/07/2001, 2.7103 , 2.1262 , 175.0394 , 5.2747 , 1.4064 
05/07/2001, 2.7075 , 2.1141 , 175.9454 , 5.2488 , 1.3995 
06/07/2001, 2.7724 , 2.1357 , 177.3388 , 5.2770 , 1.4070 
09/07/2001, 2.7761 , 2.1458 , 176.6969 , 5.2860 , 1.4094 
10/07/2001, 2.7635 , 2.1459 , 177.0467 , 5.2931 , 1.4113 
11/07/2001, 2.7929 , 2.1615 , 175.6145 , 5.3044 , 1.4143 
12/07/2001, 2.7899 , 2.1470 , 174.1729 , 5.2736 , 1.4061 
13/07/2001, 2.7586 , 2.1557 , 174.8613 , 5.2537 , 1.4008 
16/07/2001, 2.7444 , 2.1574 , 175.4907 , 5.2503 , 1.3999 
17/07/2001, 2.7680 , 2.1555 , 175.1922 , 5.2518 , 1.4003 
18/07/2001, 2.7523 , 2.1732 , 176.0609 , 5.3089 , 1.4155 
19/07/2001, 2.7617 , 2.1800 , 174.8233 , 5.3125 , 1.4165 
20/07/2001, 2.8214 , 2.2044 , 175.8257 , 5.3565 , 1.4282 
23/07/2001, 2.7955 , 2.1949 , 176.2686 , 5.3220 , 1.4190 
24/07/2001, 2.7969 , 2.1864 , 176.1782 , 5.3257 , 1.4200 
25/07/2001, 2.8102 , 2.1931 , 176.4504 , 5.3542 , 1.4276 
26/07/2001, 2.8073 , 2.1908 , 176.7662 , 5.3538 , 1.4275 
27/07/2001, 2.8190 , 2.1852 , 176.1483 , 5.3381 , 1.4233 
30/07/2001, 2.8182 , 2.1805 , 178.3030 , 5.3430 , 1.4246 
31/07/2001, 2.8098 , 2.1779 , 178.0888 , 5.3459 , 1.4254 
01/08/2001, 2.7777 , 2.2008 , 178.6446 , 5.3704 , 1.4319 
02/08/2001, 2.7535 , 2.2034 , 177.1352 , 5.3711 , 1.4321 
03/08/2001, 2.7566 , 2.1947 , 176.4050 , 5.3606 , 1.4293 
06/08/2001, 2.7431 , 2.1670 , 175.8003 , 5.3220 , 1.4190 
07/08/2001, 2.7499 , 2.1739 , 175.5125 , 5.3167 , 1.4176 
08/08/2001, 2.7332 , 2.1650 , 173.9813 , 5.3029 , 1.4139 
09/08/2001, 2.7702 , 2.1846 , 174.9463 , 5.3310 , 1.4214 
10/08/2001, 2.7722 , 2.1970 , 173.8876 , 5.3504 , 1.4266 
13/08/2001, 2.7494 , 2.1883 , 173.8265 , 5.3332 , 1.4220 
14/08/2001, 2.7512 , 2.1893 , 173.0351 , 5.3295 , 1.4210 
15/08/2001, 2.7302 , 2.2022 , 172.4654 , 5.3943 , 1.4383 
16/08/2001, 2.7357 , 2.2090 , 173.4180 , 5.4124 , 1.4431 
17/08/2001, 2.6985 , 2.2267 , 173.6292 , 5.4176 , 1.4445 
20/08/2001, 2.7181 , 2.2329 , 174.3822 , 5.4172 , 1.4444 
21/08/2001, 2.7260 , 2.2421 , 173.5075 , 5.4319 , 1.4483 
22/08/2001, 2.7116 , 2.2486 , 174.3377 , 5.4592 , 1.4556 
23/08/2001, 2.7196 , 2.2321 , 173.8621 , 5.4262 , 1.4468 
24/08/2001, 2.7301 , 2.2279 , 173.5684 , 5.4247 , 1.4464 
28/08/2001, 2.7430 , 2.2295 , 174.7675 , 5.4319 , 1.4483 
29/08/2001, 2.7436 , 2.2419 , 173.5172 , 5.4454 , 1.4519 
30/08/2001, 2.7275 , 2.2406 , 173.8557 , 5.4360 , 1.4494 
31/08/2001, 2.8807 , 2.2483 , 172.6669 , 5.4401 , 1.4505 
03/09/2001, 2.7566 , 2.2528 , 172.3993 , 5.4454 , 1.4519 
04/09/2001, 2.7707 , 2.2419 , 171.8867 , 5.4232 , 1.4460 
05/09/2001, 2.7919 , 2.2661 , 174.8642 , 5.4480 , 1.4526 
06/09/2001, 2.7846 , 2.2622 , 176.1407 , 5.4484 , 1.4527 
07/09/2001, 2.8159 , 2.2867 , 175.7122 , 5.4821 , 1.4617 
10/09/2001, 2.8477 , 2.2841 , 176.3085 , 5.4694 , 1.4583 
11/09/2001, 2.8234 , 2.3097 , 174.6253 , 5.5106 , 1.4693 
12/09/2001, 2.8298 , 2.2808 , 174.8050 , 5.4881 , 1.4633 
13/09/2001, 2.8524 , 2.2988 , 174.8098 , 5.5094 , 1.4690 
14/09/2001, 2.8532 , 2.3008 , 172.3104 , 5.5099 , 1.4691 
17/09/2001, 2.9103 , 2.3015 , 172.5387 , 5.5012 , 1.4668 
18/09/2001, 2.9501 , 2.2983 , 171.6997 , 5.4847 , 1.4624 
19/09/2001, 2.9701 , 2.3025 , 172.1293 , 5.5050 , 1.4678 
20/09/2001, 2.9694 , 2.3014 , 170.3138 , 5.4971 , 1.4657 
21/09/2001, 3.0002 , 2.2894 , 169.9727 , 5.4663 , 1.4575 
24/09/2001, 2.9817 , 2.2978 , 172.0320 , 5.4930 , 1.4646 
25/09/2001, 2.9719 , 2.3066 , 172.5512 , 5.5128 , 1.4699 
26/09/2001, 3.0119 , 2.3192 , 173.8643 , 5.5317 , 1.4749 
27/09/2001, 3.0280 , 2.3277 , 176.5383 , 5.5342 , 1.4756 
28/09/2001, 2.9822 , 2.3228 , 175.1139 , 5.5130 , 1.4699 
01/10/2001, 3.0006 , 2.3303 , 177.6168 , 5.5446 , 1.4784 
02/10/2001, 2.9641 , 2.3010 , 177.1001 , 5.4983 , 1.4661 
03/10/2001, 2.9712 , 2.3162 , 178.2487 , 5.5375 , 1.4767 
04/10/2001, 2.9697 , 2.3149 , 178.0945 , 5.5400 , 1.4771 
05/10/2001, 2.9264 , 2.3159 , 178.1694 , 5.5549 , 1.4810 
08/10/2001, 2.9061 , 2.3019 , 176.6622 , 5.5291 , 1.4743 
09/10/2001, 2.9217 , 2.2917 , 176.0780 , 5.5012 , 1.4667 
10/10/2001, 2.8900 , 2.2739 , 174.4851 , 5.4405 , 1.4505 
11/10/2001, 2.8943 , 2.2618 , 175.1876 , 5.4137 , 1.4434 
12/10/2001, 2.8972 , 2.2727 , 176.1131 , 5.4396 , 1.4503 
15/10/2001, 2.8194 , 2.2540 , 175.1520 , 5.4279 , 1.4472 
16/10/2001, 2.8176 , 2.2605 , 175.4668 , 5.4287 , 1.4474 
